Category,Name,Final_price,Regular_price,Discount_percent,Installment,Cross_border,Sponsor,Reviews,Rating,Rating_by_stars,Url,Image_url
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus VivoBook S14 S430FA-EB253T Core i5-8265U/ Win10 (14 FHD IPS) - Hàng Chính Hãng,14990000,19490000,23,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-vivobook-s14-s430fa-eb253t-core-i5-8265u-win10-14-fhd-ips-hang-chinh-hang-p16877124.html?spid=56848170&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/34/ac/5f/902a2d35286a6fc10cf92d5962d8bb81.JPG
Laptop - Máy Vi Tính - Linh kiện/Laptop,Laptop Asus TUF Gaming FX505GD-BQ325T Core i5-8300H/ Win10 (15.6,19690000,23990000,18,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-tuf-gaming-fx505gd-bq325t-core-i5-8300h-win10-15-6-fhd-ips-hang-chinh-hang-p11191579.html?spid=26325854&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/34/a1/c7/fb87348d405b26660f2f56cb3d2fd90a.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP Probook 430 G7 9GQ02PA (Core i5-10210U/ 8GB DDR4 2666MHz/ 512GB SSD M.2 PCIe/ 13.3 FHD IPS/ Dos) - Hàng Chính Hãng,17919000,19990000,10,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-probook-430-g7-9gq02pa-core-i5-10210u-8gb-ddr4-2666mhz-512gb-ssd-m-2-pcie-13-3-fhd-ips-dos-hang-chinh-hang-p52244424.html?spid=52244425&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/09/37/16/3e97d20967d9e1d9d27d9c6f5784f6e2.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus Vivobook X409FA-EK199T Core i5-8265U/ Win10 (14 FHD) - Hàng Chính Hãng,12150000,13490000,10,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-vivobook-x409fa-ek199t-core-i5-8265u-win10-14-fhd-hang-chinh-hang-p34473182.html?spid=36823939&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/35/0c/16/a361271ffa8ed67cacff0719f0d41ce2.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Lenovo Ideapad S340 (81VV003SVN)). Intel Core I5 1035G1 - Hàng Chính Hãng ,14690000,16990000,14,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-lenovo-ideapad-s340-81vv003svn-intel-core-i5-1035g1-hang-chinh-hang-p52666797.html?spid=52666798&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/44/e0/c1/fa333e3fbd003b95e04ed7d174661306.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Dell Inspiron 3593 70197458 Core i5-1035G1/ MX230 2GB/ Win10 (15.6 FHD) - Hàng Chính Hãng,14649000,16490000,11,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-dell-inspiron-3593-70197458-core-i5-1035g1-mx230-2gb-win10-15-6-fhd-hang-chinh-hang-p40938850.html?spid=40938851&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/80/5c/4e/1e3cacbbf488322b1e97d64e1ffe8f3b.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP ProBook 440 G7 9GQ14PA (Core i5-10210U/ 8GB DDR4 2666MHz/ 512GB SSD M.2 PCIe/ 14 FHD/ Dos) - Hàng Chính Hãng,17859000,19490000,8,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-probook-440-g7-9gq14pa-core-i5-10210u-8gb-ddr4-2666mhz-512gb-ssd-m-2-pcie-14-fhd-dos-hang-chinh-hang-p50255172.html?spid=50255173&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/9d/2c/93/b1cb5c263a9e3a39834b3a1980f6ad1f.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus Vivobook S431FL-EB145T Core i5-8265U/ MX250 2GB/ WIn10 (14 FHD IPS) - Hàng Chính Hãng,17809000,20990000,15,YES,NO,NO,1,20,1.0,https://tiki.vn/laptop-asus-vivobook-s431fl-eb145t-core-i5-8265u-mx250-2gb-win10-14-fhd-ips-hang-chinh-hang-p39106048.html?spid=39106049&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/ef/d9/53/5cccdcc24cd32261bd3e30e6455e2264.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop,Laptop Asus Vivobook S15 S510UA-BQ1249T Core i5-8250U/Win10 (15.6,14959000,15490000,3,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-vivobook-s15-s510ua-bq1249t-core-i5-8250u-win10-15-6-fhd-hang-chinh-hang-p8080351.html?spid=8080352&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/fe/3f/db/653f8ad415de30b436bb742b5dff394f.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Dell Vostro 5581 70175957S I5 8265U 8GB 256GB-SSD 15.6,16990000,21000000,19,NO,NO,NO,0,0,0.0,https://tiki.vn/dell-vostro-5581-70175957s-i5-8265u-8gb-256gb-ssd-15-6-fhd-finger-ice-gray-w10-hang-chinh-hang-p16737743.html?spid=16737744&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/55/f4/97/2a7857ca0777c1699836aa95bdab2d88.png
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Dell Inspiron 5584 N5I5384W Core i5-8265U/ MX130/ Win10 (15 FHD) - Hàng Chính Hãng,16359000,18990000,14,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-dell-inspiron-5584-n5i5384w-core-i5-8265u-mx130-win10-15-fhd-hang-chinh-hang-p22615339.html?spid=22615340&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/b9/66/0e/a8471e8e9fe68f5a1d2f456378395567.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop,Laptop Acer Nitro 5 AN515-52-51GF NH.Q3MSV.001 Core i5-8300H/ Free Dos (15.6 inch) - Hàng Chính Hãng,20039000,22990000,13,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-acer-nitro-5-an515-52-51gf-nh-q3msv-001-core-i5-8300h-free-dos-15-6-inch-hang-chinh-hang-p2577547.html?spid=2577549&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/06/d2/cc/c64bab767a4b296be1e7657e03324734.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop,Laptop HP Probook 450 G5 2XR60PA Core i5-8250U/Dos (15.6 inch) - Bạc - Hàng Chính Hãng,14690000,18190000,19,NO,NO,NO,3,74,3.7,https://tiki.vn/laptop-hp-probook-450-g5-2xr60pa-core-i5-8250u-dos-15-6-inch-bac-hang-chinh-hang-p1218191.html?spid=26035974&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/df/23/0c/1801445ae9b865cd1d364e01b0a52977.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Lenovo ThinkPad X1 Carbon 7 20R1S01N00 (Core i7-10510U/ 8GB LPDDR3 2133MHz/ 256GB SSD M.2 PCIe NVMe/ 14 QWHD IPS/ Win10) - Hàng Chính Hãng,48899000,50990000,4,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-lenovo-thinkpad-x1-carbon-7-20r1s01n00-core-i7-10510u-8gb-lpddr3-2133mhz-256gb-ssd-m-2-pcie-nvme-14-qwhd-ips-win10-hang-chinh-hang-p50594512.html?spid=50594514&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/67/6d/8e/8cb1a77fbd789e12917aaf3c9c4ff25c.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Dell Inspiron 5570 M5i5238W Core i5-8250U/Win 10 15.6 inch (Black) - Hàng Chính Hãng,15890000,16490000,4,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-dell-inspiron-5570-m5i5238w-core-i5-8250u-win-10-15-6-inch-black-hang-chinh-hang-p7974231.html?spid=7974232&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/33/bd/26/ead7378697569b3e01f4b19d15070a20.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop truyền thống,Laptop Lenovo Ideapad C340 14IWL (81N4003SVN). Intel Core I3 8145U - Hàng Chính Hãng,14690000,15990000,8,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-lenovo-ideapad-c340-14iwl-81n4003svn-intel-core-i3-8145u-hang-chinh-hang-p36595293.html?spid=36595315&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/51/46/59/b8a65cfd4e6ddcc51741e24e95ed8a0e.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,"Laptop Dell Vostro 3590 V5I3505W (Core i3-10110U/ 4GB DDR4 2666MHz/ 1TB 5400rpm, x1 slot SSD M.2 PCIE/ 15.6 FHD/ Win10) - Hàng Chính Hiệu",12149000,13990000,13,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-dell-vostro-3590-v5i3505w-core-i3-10110u-4gb-ddr4-2666mhz-1tb-5400rpm-x1-slot-ssd-m-2-pcie-15-6-fhd-win10-hang-chinh-hieu-p45183898.html?spid=45183899&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/30/6c/ea/7dca192b108aa04c94fa00aca5d77490.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Dell Latitude 3400. Intel Core I5 8265U (14 inch) - hàng Nhập Khẩu,16490000,18990000,13,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-dell-latitude-3400-intel-core-i5-8265u-14-inch-hang-nhap-khau-p55892807.html?spid=55892808&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/86/3f/de/f41cf9b40c2c87ab9006114944c70d3a.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Dell Inspiron 5593 N5I5402W- I5-1035G1 4GB 128SS 1T 2GB 15.6FHD W10 -Silver - Hàng Chính Hãng ,16179000,20490000,21,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-dell-inspiron-5593-n5i5402w-i5-1035g1-4gb-128ss-1t-2gb-15-6fhd-w10-silver-hang-chinh-hang-p42695145.html?spid=52614579&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/1b/0e/9e/703068b049ad3cf5b2876b6c6108b53e.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP Pavilion 14-ce3014TU 8QP03PA (Core i3-1005G1/ 4GB DDR4/ 256 GB PCIe NVMe/ 14FHD/ Win10) - Hàng Chính Hãng,12309000,13990000,12,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-pavilion-14-ce3014tu-8qp03pa-core-i3-1005g1-4gb-ddr4-256-gb-pcie-nvme-14fhd-win10-hang-chinh-hang-p49306559.html?spid=49306560&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/49/41/9d/3a9e1818cc1c60a4d5f11f9b1a86ccf0.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop,Laptop Dell Vostro 7580 70159096 Core i7-8750H/ Win10 (15.6 inch FHD) - Hàng Chính Hãng,29329000,31990000,8,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-dell-vostro-7580-70159096-core-i7-8750h-win10-15-6-inch-fhd-hang-chinh-hang-p10741002.html?spid=10741003&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/95/bf/d5/df213c69aabc082d3178bc218d6ec2ba.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop truyền thống,Laptop Dell Inspiron 3580 70184569 (Black) - Hàng chính hãng,13990000,15700000,11,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-dell-inspiron-3580-70184569-black-hang-chinh-hang-p24628979.html?spid=40029390&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/db/84/49/de3b9fc1b25e6504f90fdbb7773d6f05.jpeg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus VivoBook S14 S433FA-EB053T (Core i5-10210U/ 8GB RAM/ 512GB SSD/ 14 FHD/ Numpad/ Win10) - Hàng Chính Hãng,17169000,18490000,7,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-vivobook-s14-s433fa-eb053t-core-i5-10210u-8gb-ram-512gb-ssd-14-fhd-numpad-win10-hang-chinh-hang-p57334343.html?spid=57334344&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/3c/91/b3/9a723e092704c9726033dff81287ccc0.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP ProBook 450 G7 9LA53PA (Core i7-10510U/ 8GB DDR4 2666MHz/ 256GB SSD M.2 PCIe/ MX250 2GB/ 15.6 FHD/ Dos) - Hàng Chính Hãng,22739000,23490000,3,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-probook-450-g7-9la53pa-core-i7-10510u-8gb-ddr4-2666mhz-256gb-ssd-m-2-pcie-mx250-2gb-15-6-fhd-dos-hang-chinh-hang-p55707607.html?spid=55707608&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/89/80/71/9a1c332a115a0183fb3a53aa1245f790.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP ProBook 450 G7 9LA54PA (Core i7-10510U/ 8GB DDR4 2666MHz/ 256GB SSD M.2 PCIe/ MX250 2GB/ 15.6 FHD/ Win10) - Hàng Chính Hãng,23259000,24990000,7,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-probook-450-g7-9la54pa-core-i7-10510u-8gb-ddr4-2666mhz-256gb-ssd-m-2-pcie-mx250-2gb-15-6-fhd-win10-hang-chinh-hang-p55707603.html?spid=55707604&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/89/80/71/072bb146b7c2b55469862018b18b429e.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Acer Nitro 5 AN515-54-52EZ NH.Q59SV.019 Core i5-9300H/ GTX 1650 4GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,23190000,26490000,12,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-acer-nitro-5-an515-54-52ez-nh-q59sv-019-core-i5-9300h-gtx-1650-4gb-win10-15-6-fhd-ips-hang-chinh-hang-p21009362.html?spid=26091128&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/88/3d/05/e809fdacae5ffb23e64becd4b8c0e3b6.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop truyền thống,Dell Inspiron 5593 N5I5461W-Silver I5-1035G1 8GB 512SS 2GB 15.6FHD W10 - Silver - Hàng Chính Hãng ,18590000,22490000,17,NO,NO,NO,0,0,0.0,https://tiki.vn/dell-inspiron-5593-n5i5461w-silver-i5-1035g1-8gb-512ss-2gb-15-6fhd-w10-silver-hang-chinh-hang-p43723705.html?spid=52659596&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/1b/0e/9e/0b2a1e5dd86a25d4fa2f7dafa094d5ce.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP Probook 430 G7 9GQ03PA (Core i5-10210U/ 8GB DDR4/ 256GB SSD/ 13.3 FHD/ Win 10) - Hàng Chính Hãng,18069000,19490000,7,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-probook-430-g7-9gq03pa-core-i5-10210u-8gb-ddr4-256gb-ssd-13-3-fhd-win-10-hang-chinh-hang-p53728786.html?spid=53728787&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c7/28/ca/a1fc2dd4765bdbe479b79ba93393b3e5.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus Vivobook X409F-EK138T. Intel Core i5 8265U - Hàng Chính Hãng,13090000,14990000,13,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-vivobook-x409f-ek138t-intel-core-i5-8265u-hang-chinh-hang-p43125263.html?spid=43125266&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/d6/a1/e7/52fcbc826c3fad95a3cd2929a5f2123e.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Dell Inspiron G5 5590 4F4Y43 (Core i7-9750H/ 8GB (4GB x2) DDR4 2666MHz/ 256GB SSD M.2 PCIe/ GTX 1660Ti 6GB/ 15.6 FHD IPS 144Hz/ Win10) - Hàng Chính Hãng,34999000,37990000,8,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-dell-inspiron-g5-5590-4f4y43-core-i7-9750h-8gb-4gb-x2-ddr4-2666mhz-256gb-ssd-m-2-pcie-gtx-1660ti-6gb-15-6-fhd-ips-144hz-win10-hang-chinh-hang-p49366512.html?spid=53331103&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c6/79/28/01fd96040968778adad0e40281a5cb53.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Acer Aspire A5 A514-51-37ZD NX.H6USV.003 Core i3-8145U/ Win10 (14,9690000,11990000,19,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-acer-aspire-a5-a514-51-37zd-nx-h6usv-003-core-i3-8145u-win10-14-hd-hang-chinh-hang-p14009354.html?spid=46950234&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/24/41/ed/c6f7766ded78526125759b3133489b86.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Acer Swift 3 SF314-56G-78QS NX.HAQSV.001 (Core i7-8565U/ 8GB (4GB x2) DDR4 2133MHz/ 512GB PCIe NVMe SSD/ MX250 2GB/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,23679000,24990000,5,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-acer-swift-3-sf314-56g-78qs-nx-haqsv-001-core-i7-8565u-8gb-4gb-x2-ddr4-2133mhz-512gb-pcie-nvme-ssd-mx250-2gb-14-fhd-ips-win10-hang-chinh-hang-p52227705.html?spid=52227706&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/8b/36/ef/b172c405b32b20d1d205254fea779dbb.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP Pavilion 14-ce3029TU 8WH94PA (i5-1035G1/8Gb/512GB SSD/14FHD/VGA ON/Win10/Pink) - Hàng Chính Hãng,16350000,17190000,5,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-pavilion-14-ce3029tu-8wh94pa-i5-1035g1-8gb-512gb-ssd-14fhd-vga-on-win10-pink-hang-chinh-hang-p53452139.html?spid=53452140&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/0f/da/dd/5df70287983bf6a61ec15bfe9987fdda.png
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Acer Aspire A5 A515-53-33QH NX.H6BSV.003 Core i3-8145U/ Win10 (15.6,9690000,11990000,19,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-acer-aspire-a5-a515-53-33qh-nx-h6bsv-003-core-i3-8145u-win10-15-6-hd-hang-chinh-hang-p14009362.html?spid=51092300&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/20/23/ec/6851b8359b9abc50a2ec49f3844fcba0.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP Pavilion 14-ce1011TU 5JN17PA Core i3-8145U/ Win10 (14 FHD IPS) - Hàng Chính Hãng,10959000,13490000,19,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-pavilion-14-ce1011tu-5jn17pa-core-i3-8145u-win10-14-fhd-ips-hang-chinh-hang-p34435697.html?spid=34435698&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/4a/20/5b/43c434fe2f96d9387c483d34c71eb178.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,"Laptop Dell Inspiron 3493 N3493A (Core i5-1035G1/ 4GB DDR4 2666MHz/ HDD 1TB 5400rpm, x1 slot SSD M.2 PCIe/ MX230 2GB/ 14 HD/ Win10) - Hàng Chính Hãng",13659000,15990000,15,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-dell-inspiron-3493-n3493a-core-i5-1035g1-4gb-ddr4-2666mhz-hdd-1tb-5400rpm-x1-slot-ssd-m-2-pcie-mx230-2gb-14-hd-win10-hang-chinh-hang-p49366510.html?spid=49366511&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/9e/4a/57/ac43efa64d259dbf478f8d30e9a1b8d6.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop,Laptop HP Pavilion 15-cs1044TX 5JL26PA Core i5-8265U/Win10 (15.6,14190000,16490000,14,NO,NO,NO,2,50,2.5,https://tiki.vn/laptop-hp-pavilion-15-cs1044tx-5jl26pa-core-i5-8265u-win10-15-6-fhd-hang-chinh-hang-p8970819.html?spid=26036072&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/4c/d1/be/1e3ed5c3c4930118c40bf7c66bd62899.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Dell Inspiron 5480 N5480B Core i5-8265U/ Win10 + Office365 (14 FHD) - Hàng Chính Hãng,18990000,23990000,21,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-dell-inspiron-5480-n5480b-core-i5-8265u-win10-office365-14-fhd-hang-chinh-hang-p13986906.html?spid=46604779&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/38/ed/d8/1d245fa932fce1c94d11337ec68ce805.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus Vivobook X509FJ-EJ158T Core i7-8565U/ MX230 2GB/ Win10 (15.6 FHD) - Silver - Hàng Chính Hãng,17549000,19990000,12,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-vivobook-x509fj-ej158t-core-i7-8565u-mx230-2gb-win10-15-6-fhd-silver-hang-chinh-hang-p34471735.html?spid=34471736&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/a5/64/3b/3ca61b867ad43cb02e98204a3f429cf5.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop truyền thống,Laptop Dell Inspiron - N3576 C5I3133W-Black Core i3-7020U 4GB 1T AMD R7 520 2GB 15.6,10990000,11890000,8,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-dell-inspiron-n3576-c5i3133w-black-core-i3-7020u-4gb-1t-amd-r7-520-2gb-15-6-fhd-win10-hang-chinh-hang-black-p14302543.html?spid=27832775&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/db/63/f0/b9aad1d7f20f1f6f46d17b796182148b.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP Pavilion 15-cs1008TU 5JL24PA Core i5-8265U/Win10 (15.6,14229000,15490000,8,YES,NO,NO,2,50,2.5,https://tiki.vn/laptop-hp-pavilion-15-cs1008tu-5jl24pa-core-i5-8265u-win10-15-6-fhd-hang-chinh-hang-p8861117.html?spid=8861118&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/7e/27/d0/8fbe0885f9ccf12ee212219e5bec80e2.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP ProBook 450 G6 6FH07PA Core i7-8565U/ MX130 2GB/ Dos (15.6 FHD) - Hàng Chính Hãng,20039000,25990000,23,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-probook-450-g6-6fh07pa-core-i7-8565u-mx130-2gb-dos-15-6-fhd-hang-chinh-hang-p14011541.html?spid=14011542&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/12/56/96/ce987d88ce2d408dcf3d248eb7d44398.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop truyền thống,Laptop Del Lattude 3400. Intel Core I5 8265U - Hàng Nhập Khẩu,16290000,18990000,14,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-del-lattude-3400-intel-core-i5-8265u-hang-nhap-khau-p49460335.html?spid=49460350&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/1e/a2/10/4e79b77bb1d3563475bbbf27d976c1a4.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,"Laptop Asus Vivobook 15 X509JA-EJ020T (Core i5-1035G1/ 4GB DDR4 2400MHz/ 1TB 5400rpm, x1 slot SSD M.2/ 15.6 FHD/ Win10) - Hàng Chính Hãng",12879000,13990000,8,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-vivobook-15-x509ja-ej020t-core-i5-1035g1-4gb-ddr4-2400mhz-1tb-5400rpm-x1-slot-ssd-m-2-15-6-fhd-win10-hang-chinh-hang-p50247127.html?spid=50247128&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/82/cc/74/b82bdce3f9daadece5e07d19857c973c.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Dell Inspiron 3593 70197459 Core i7-1065G7/ MX230 2GB/ Win10 (15.6 FHD) - Hàng Chính Hãng,20299000,22990000,12,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-dell-inspiron-3593-70197459-core-i7-1065g7-mx230-2gb-win10-15-6-fhd-hang-chinh-hang-p40939217.html?spid=53284739&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/4f/04/da/46c90b3a61ab716a769298ab7d3d1973.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop truyền thống,Laptop ACER ASPIRE E5-576-34ND. Intel Core i3 8130U (15.6inch) - Hàng Chính Hãng,9190000,10700000,14,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-acer-aspire-e5-576-34nd-intel-core-i3-8130u-15-6inch-hang-chinh-hang-p13302323.html?spid=13302324&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/55/51/21/29b9663147dc6d625f8da471de7976e3.jpg
